,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_cat,actor2_cat,genres_cat,actor_1_cat,actor_3_cat,plot_keywords_cat,content_rating_cat
118,276,115,13000,588,40000,206456431,Charlie and the Chocolate Factory ,320284,57844,3,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361,English,USA,150000000,2005,16000,6.7,1.85,0,2190,522,367,936,774,2820,6
119,318,111,663,954,1000,206435493,Ratatouille ,473887,4764,0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,USA,150000000,2007,1000,8,2.35,10000,232,1382,473,797,398,2752,1
120,478,128,22000,11000,23000,205343774,Batman Begins ,980946,59558,0,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,English,USA,150000000,2005,14000,8.3,2.35,15000,375,1681,1,321,2368,1073,7
121,167,89,35,436,1000,179982968,Madagascar: Escape 2 Africa ,146019,3285,0,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119,English,USA,150000000,2008,851,6.7,1.85,0,648,1157,5,163,501,531,6
122,185,105,189,1000,49000,177243721,Night at the Museum: Battle of the Smithsonian ,130272,54039,2,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209,English,USA,150000000,2009,3000,5.9,2.35,2000,2046,2256,367,1600,3043,4339,6
123,350,119,151,2000,20000,179883016,X-Men Origins: Wolverine ,361924,40054,0,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,English,USA,150000000,2009,16000,6.7,2.35,0,746,2423,107,713,870,1091,7
124,245,129,0,233,309,139259759,The Matrix Revolutions ,364948,1062,0,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121,English,Australia,150000000,2003,269,6.7,2.35,0,1319,567,281,578,2450,1700,9
125,406,102,69,490,1000,400736600,Frozen ,421658,2582,0,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904,English,USA,150000000,2013,523,7.6,2.24,58000,332,1886,304,960,2010,4581,6
126,275,138,0,30,234,281492479,The Matrix Reloaded ,421818,534,0,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789,English,USA,150000000,2003,198,7.2,2.35,0,1319,618,281,1776,1254,2556,9
127,486,112,230,12000,26000,206360018,Thor: The Dark World ,414070,59803,3,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,English,USA,170000000,2013,20000,7.1,2.35,63000,37,2036,100,314,216,1111,7
128,739,120,750,943,27000,153629485,Mad Max: Fury Road ,552503,40025,0,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588,English,Australia,150000000,2015,9000,8.1,2.35,191000,762,465,126,1872,3401,1281,9
129,298,146,2000,294,15000,133375846,Angels & Demons ,207839,16948,2,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,English,USA,150000000,2009,745,6.7,2.35,0,1954,230,887,1871,237,3142,7
130,516,115,0,12000,26000,181015141,Thor ,536314,60059,1,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,English,USA,150000000,2011,20000,7,2.35,63000,1266,2036,100,314,216,1713,7
131,225,96,59,699,17000,114053579,Bolt ,146766,20007,0,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,English,USA,150000000,2008,759,6.9,1.85,0,283,740,295,306,1393,2647,6
132,145,88,12,182,730,119420252,G-Force ,33042,2217,0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,English,USA,150000000,2009,607,5.1,2.35,0,865,2233,7,1029,2436,3966,6
133,310,99,473,502,14000,83640426,Wrath of the Titans ,152826,16184,0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,English,USA,150000000,2012,897,5.8,1.85,19000,1173,811,100,1136,1988,1054,7
134,526,113,13000,16000,40000,79711678,Dark Shadows ,199039,80849,7,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,English,USA,100000000,2012,17000,6.2,1.85,82000,2190,485,661,936,596,2463,7
135,465,131,188,641,10000,195000874,Mission: Impossible - Rogue Nation ,232187,21840,0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,English,China,150000000,2015,10000,7.4,2.35,47000,373,1280,127,1867,2924,2533,7
136,357,119,394,162,12000,61937495,The Wolfman ,89442,13071,0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,English,USA,150000000,2010,490,5.8,1.85,0,1060,2552,774,110,240,1218,9
138,194,91,58,826,2000,126597121,Bee Movie ,105902,6576,0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,English,USA,150000000,2007,852,6.2,1.85,0,2110,2122,301,1255,2736,1775,6
139,284,90,90,15,11000,165230261,Kung Fu Panda 2 ,182718,21015,0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,English,USA,150000000,2011,10000,7.3,2.35,20000,1010,972,5,93,2321,2806,6
140,280,103,0,346,1000,131564731,The Last Airbender ,118951,2857,0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,English,USA,150000000,2010,756,4.2,2.35,18000,1397,2089,90,1709,7,1315,6
141,310,124,14000,979,22000,133382309,Mission: Impossible III ,256695,34817,0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,English,USA,150000000,2006,10000,6.9,2.35,0,895,2732,127,1502,930,1079,7
142,339,131,776,256,17000,73103784,White House Down ,164238,18204,2,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,English,USA,150000000,2013,551,6.4,2.35,33000,1947,1164,252,286,2171,1939,7
143,132,88,25,433,921,21379315,Mars Needs Moms ,17590,2652,0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,English,USA,150000000,2011,562,5.4,2.35,0,2062,607,8,538,3188,2248,6
144,135,85,42,586,20000,64459316,Flushed Away ,85086,35161,0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,English,UK,149000000,2006,14000,6.7,1.85,0,487,1491,301,713,791,2042,6
145,256,111,456,394,20000,34964818,Pan ,39956,21393,4,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,USA,150000000,2015,548,5.8,2.35,24000,1067,421,439,713,2451,81,6
146,196,92,50,517,3000,111505642,Mr. Peabody & Sherman ,47900,5810,2,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,English,USA,145000000,2014,1000,6.9,1.85,11000,1891,2896,311,1899,1768,3641,6
147,220,196,249,844,11000,133228348,Troy ,381672,17944,2,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,English,USA,175000000,2004,5000,7.2,2.35,0,2339,2124,290,203,1736,4300,9
148,211,93,35,436,851,216366733,Madagascar 3: Europe's Most Wanted ,119213,2444,0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,English,USA,145000000,2012,770,6.9,1.85,17000,648,1841,301,763,501,898,6
149,264,133,93,746,769,160201106,Die Another Day ,169914,2538,0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,English,UK,142000000,2002,766,6.1,2.35,0,1342,564,127,1861,2726,2623,7
150,464,116,176,322,783,118099659,Ghostbusters ,69757,2097,4,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,English,USA,144000000,2016,370,5.5,2.35,62000,1716,1488,179,518,3383,4254,7
151,167,153,0,537,13000,201573391,Armageddon ,322395,26029,0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,English,USA,140000000,1998,12000,6.6,2.35,11000,1510,2599,126,237,3336,1203,7
152,208,88,188,826,10000,190418803,Men in Black II ,270207,14823,2,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606,English,USA,140000000,2002,3000,6.1,1.85,2000,169,2392,35,1954,2736,715,7
153,287,115,0,964,18000,82161969,Beowulf ,142440,31523,1,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505,English,USA,150000000,2007,12000,6.3,2.35,3000,1929,190,19,1601,2929,3257,7
154,210,95,5,967,24000,143523463,Kung Fu Panda 3 ,64322,36095,0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145,English,USA,145000000,2016,11000,7.2,2.35,24000,48,160,5,747,3319,2807,6
155,432,133,663,690,10000,209364921,Mission: Impossible - Ghost Protocol ,365104,21768,3,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512,English,USA,145000000,2011,10000,7.4,2.35,35000,232,1280,127,1867,2287,3744,7
156,256,97,52,161,20000,103400692,Rise of the Guardians ,123553,20645,0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174,English,USA,145000000,2012,315,7.3,1.85,25000,1774,1473,323,713,1871,1781,6
157,135,90,23,233,957,110332737,Fun with Dick and Jane ,110788,1997,1,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258,English,USA,100000000,2005,550,6.1,2.35,2000,547,2301,566,926,770,881,7
158,190,154,380,445,10000,111110575,The Last Samurai ,317166,11945,1,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928,English,USA,140000000,2003,956,7.7,2.35,0,624,2752,236,1867,507,2520,9
159,314,150,0,748,23000,65007045,Exodus: Gods and Kings ,128682,26490,0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,English,UK,140000000,2014,893,6.1,2.35,51000,1879,1855,66,321,285,3789,7
160,518,127,14000,981,26000,257704099,Star Trek ,504419,39284,0,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559,English,USA,150000000,2009,12000,8,2.35,19000,895,1662,125,314,427,2182,7
161,291,121,0,4000,24000,403706375,Spider-Man ,544665,40484,0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,English,USA,139000000,2002,11000,7.3,1.85,5000,1997,1177,105,747,1888,3864,7
162,292,102,255,953,18000,176997107,How to Train Your Dragon 2 ,221128,23378,5,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,English,USA,145000000,2014,3000,7.9,2.35,46000,545,745,6,649,130,3683,6
163,184,126,295,284,18000,31141074,Gods of Egypt ,51892,19769,4,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273,English,USA,140000000,2016,934,5.5,2.35,24000,54,846,100,649,437,847,7
164,145,121,357,653,820,31704416,Stealth ,45455,2705,0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388,English,USA,135000000,2005,780,5,2.35,0,1885,1345,126,1652,2715,1132,7
165,451,215,0,413,986,107503316,Watchmen ,392474,2530,1,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229,English,USA,130000000,2009,745,7.7,2.35,18000,2353,302,239,1248,3030,3158,9
166,141,127,503,91,5000,129734803,Lethal Weapon 4 ,127497,6171,2,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287,English,USA,140000000,1998,808,6.6,2.35,0,1852,2287,219,866,735,4517,9
167,267,138,0,258,820,132122995,Hulk ,212106,1814,0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445,English,USA,137000000,2003,300,5.7,1.85,0,113,2280,281,1048,503,161,7
168,351,122,209,934,17000,122512052,G.I. Joe: Retaliation ,146352,31958,6,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288,English,USA,130000000,2013,12000,5.8,2.35,42000,1154,787,126,286,974,4243,7
169,163,124,42,848,11000,68642452,Sahara ,77673,13073,3,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463,English,UK,130000000,2005,973,6,2.35,0,244,2254,54,1256,824,1727,7
170,166,106,6,422,12000,32131830,Final Fantasy: The Spirits Within ,72259,15015,1,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788,English,USA,137000000,2001,2000,6.4,1.85,0,857,1997,20,1777,1475,4244,7
171,510,124,394,2000,11000,176636816,Captain America: The First Avenger ,508818,19761,0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679,English,USA,140000000,2011,3000,6.9,2.35,46000,1060,748,125,311,1243,1049,7
172,197,128,150,244,766,126930660,The World Is Not Enough ,157519,2037,2,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683,English,UK,135000000,1999,536,6.4,2.35,2000,1509,1797,127,358,848,2326,7
173,244,138,608,168,613,93926386,Master and Commander: The Far Side of the World ,168207,1205,1,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684,English,USA,150000000,2003,172,7.4,2.35,0,1780,1646,75,776,794,36,7
174,322,115,386,12000,21000,292298923,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,3,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,English,USA,120000000,2012,17000,5.5,2.35,65000,198,1599,416,1591,3105,1706,7
175,156,100,750,988,49000,63992328,Happy Feet 2 ,32399,62644,0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79,English,Australia,135000000,2011,11000,5.9,2.35,0,762,332,480,1600,641,249,6
176,354,135,255,882,3000,134518390,The Incredible Hulk ,326286,5811,0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643,English,USA,150000000,2008,1000,6.8,2.35,0,1379,2211,125,1899,3347,943,7
177,21,60,,184,982,48976946.02,Miami Vice             ,16769,1687,2,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,74,English,USA,1500000,2002.162907,321,7.5,1.33,0,583,2220,200,482,1617,3328,10
178,252,117,14000,358,535,52792307,The BFG ,12572,1950,0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106,English,UK,140000000,2016,400,6.8,2.35,27000,2127,2191,439,1222,2638,2504,6
179,556,156,0,733,29000,183635922,The Revenant ,406020,57108,0,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188,English,USA,135000000,2015,27000,8.1,2.35,190000,44,2737,435,1123,2052,1746,9
180,166,96,13,463,16000,83024900,Turbo ,62424,17416,0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90,English,USA,135000000,2013,881,6.5,2.35,13000,537,2560,312,1641,288,328,6
181,362,107,563,939,40000,123207194,Rango ,183208,43291,0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337,English,USA,135000000,2011,1000,7.2,2.35,26000,792,2272,314,936,3033,2693,6
182,153,92,35,179,19000,83348920,Penguins of Madagascar ,60230,19963,0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118,English,USA,132000000,2014,411,6.7,1.85,11000,648,184,301,155,173,4543,6
183,329,115,521,883,13000,227137090,The Bourne Ultimatum ,491077,17369,0,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820,English,USA,110000000,2007,897,8.1,2.35,0,1719,811,278,1247,61,352,7
184,266,92,54,562,11000,215395021,Kung Fu Panda ,307029,12754,0,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360,English,USA,130000000,2008,967,7.6,2.35,6000,1439,2846,5,93,700,4516,6
185,517,117,235,680,2000,180191634,Ant-Man ,313866,5730,6,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,English,USA,130000000,2015,2000,7.4,1.85,61000,1783,1067,52,971,3082,949,7
186,502,146,508,523,34000,424645577,The Hunger Games: Catching Fire ,498397,49355,1,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706,English,USA,130000000,2013,14000,7.6,2.35,82000,692,1431,461,843,2886,4721,7
188,165,94,12,183,17000,177343675,Home ,70121,17883,0,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,English,USA,135000000,2015,523,6.7,1.85,26000,2197,1866,307,875,226,635,6
189,401,116,14000,807,10000,234277056,War of the Worlds ,334345,12758,0,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741,English,USA,132000000,2005,1000,6.5,1.85,0,2127,1703,461,1867,2722,699,7
190,94,147,0,877,10000,138396624,Bad Boys II ,178126,12954,1,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511,English,USA,130000000,2003,898,6.6,2.35,0,1510,1079,164,1954,1689,3305,9
191,246,90,50,397,4000,149234747,Puss in Boots ,114287,5046,0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137,English,USA,130000000,2011,442,6.7,2.35,16000,342,574,6,1648,143,1837,6
192,330,101,176,282,11000,118311368,Salt ,245621,12406,1,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514,English,USA,110000000,2010,702,6.4,2.35,23000,1794,145,214,93,255,2898,7
193,434,138,0,8000,12000,101160529,Noah ,200022,32355,2,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240,English,USA,125000000,2014,9000,5.8,1.85,71000,475,862,66,110,2018,1067,7
194,440,107,14000,845,2000,77564037,The Adventures of Tintin ,177383,4631,1,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447,English,USA,135000000,2011,871,7.4,2.35,44000,2127,1761,95,1860,3207,2530,6
195,274,142,0,10000,11000,249358727,Harry Potter and the Prisoner of Azkaban ,382255,33284,3,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504,English,UK,130000000,2004,10000,7.8,2.35,11000,62,972,443,399,2835,4580,6
196,245,165,1000,165,309,49551662,Australia ,102338,921,0,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450,English,Australia,130000000,2008,284,6.6,2.35,0,172,392,429,578,923,1278,7
197,349,100,0,894,10000,60522097,After Earth ,158720,14168,0,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744,English,USA,130000000,2013,943,4.9,2.35,37000,1397,2915,125,1954,1176,2168,7
198,145,82,0,388,1000,137748063,Dinosaur ,38438,2945,1,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,English,USA,127500000,2000,558,6.5,1.85,0,652,599,329,51,822,3787,6
200,154,98,189,1000,49000,113733726,Night at the Museum: Secret of the Tomb ,67223,53587,7,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126,English,USA,127000000,2014,3000,6.2,1.85,11000,2046,2256,367,1600,3043,4660,6
201,233,95,96,8000,24000,148337537,Megamind ,172754,46120,3,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187,English,USA,130000000,2010,11000,7.3,2.35,13000,2228,332,134,747,3332,1693,6
202,258,159,0,645,11000,317557891,Harry Potter and the Sorcerer's Stone ,444683,13191,4,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,1571,English,UK,125000000,2001,687,7.5,2.35,16000,335,920,439,399,3277,1582,6
203,208,96,124,1000,16000,33592415,R.I.P.D. ,91640,31549,2,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,English,USA,130000000,2013,12000,5.6,2.35,20000,1923,1245,176,1641,3022,3717,7
205,271,143,563,1000,40000,305388685,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,48184,3,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,English,USA,140000000,2003,5000,8.1,2.35,10000,792,2124,100,936,1334,2568,7
207,403,123,508,14000,34000,337103873,The Hunger Games: Mockingjay - Part 1 ,305008,81385,1,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591,English,USA,125000000,2014,22000,6.7,2.35,52000,692,2221,461,843,1702,1644,7
208,294,174,2000,362,15000,217536138,The Da Vinci Code ,314253,16008,2,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966,English,USA,125000000,2006,574,6.6,2.35,0,1954,2508,887,1871,1758,1616,7
209,159,101,107,56,688,131536019,Rio 2 ,58498,1031,0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,99,English,USA,103000000,2014,237,6.4,2.35,0,293,2247,309,1323,1501,757,1
210,289,134,0,346,20000,214948780,X-Men 2 ,405973,20952,4,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,1055,English,Canada,110000000,2003,505,7.5,2.35,0,281,384,107,713,4,4666,7
211,342,132,681,12000,23000,209805005,Fast Five ,284792,55345,3,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366,English,USA,125000000,2011,14000,7.3,2.35,54000,1227,2816,219,1476,904,3722,7
212,382,129,0,154,21000,186830669,Sherlock Holmes: A Game of Shadows ,338635,22403,2,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,412,English,USA,125000000,2011,979,7.5,2.35,39000,815,807,64,1587,2521,3898,7
213,344,106,255,850,14000,163192114,Clash of the Titans ,229679,18003,0,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637,English,USA,125000000,2010,1000,5.8,2.35,15000,1379,1216,100,1136,79,3931,7
214,196,113,719,217,605,119412921,Total Recall ,240241,1441,0,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,65000000,1990,308,7.5,1.85,0,1730,2249,281,1615,2140,769,9
215,85,102,323,241,845,32694788,The 13th Warrior ,101411,1815,1,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546,English,USA,85000000,1999,372,6.6,2.35,0,1117,2836,110,1885,627,1020,9
216,436,135,209,602,10000,113165635,The Bourne Legacy ,229823,12175,0,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,504,English,USA,125000000,2012,826,6.7,2.35,31000,2248,2482,127,851,3010,1180,7
217,183,125,541,409,920,107285004,Batman & Robin ,189855,2699,3,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018,English,USA,125000000,1997,890,3.7,1.85,0,1072,2833,0,1299,1625,2417,7
218,175,110,2000,636,1000,260031035,How the Grinch Stole Christmas ,141414,4146,0,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,482,English,USA,123000000,2000,722,6,1.85,0,1954,2639,643,352,2364,2175,6
219,239,124,776,812,15000,186739919,The Day After Tomorrow ,333248,20553,0,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,1159,English,USA,125000000,2004,2000,6.4,2.35,19000,1947,719,126,767,2933,2951,7
220,237,123,610,653,10000,215397307,Mission: Impossible II ,242188,11930,0,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,1426,English,USA,125000000,2000,794,6.1,2.35,0,1142,775,127,1867,2715,3341,7
221,231,130,249,461,784,182618434,The Perfect Storm ,133076,2684,0,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,779,English,USA,140000000,2000,638,6.4,2.35,0,2339,1846,85,999,346,3449,7
222,262,92,167,702,11000,131920333,Fantastic 4: Rise of the Silver Surfer ,213275,15302,3,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436,English,USA,130000000,2007,2000,5.6,2.35,0,2201,1114,126,311,152,3932,6
223,552,127,0,341,774,124976634,Life of Pi ,440084,2121,0,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,755,English,USA,120000000,2012,358,8,1.85,122000,113,2253,413,1794,3084,901,6
224,276,123,160,402,12000,115802596,Ghost Rider ,182661,14017,1,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681,English,USA,110000000,2007,701,5.2,2.35,0,1446,1867,267,1397,2570,1941,7
225,267,123,521,265,13000,108521835,Jason Bourne ,40123,13752,0,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,297,English,UK,120000000,2016,365,7.1,2.35,31000,1719,2330,286,1247,251,1933,7
